epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   61,    10,        0.0030754,        0.0030592,       1.6177e-05,           1.3343,           1.6936,           1.0674,           1.6394,           1.3534,           1.3935,           1.9818,           1.6876,           1.8375,           0.1225
   61,    11,        0.0036942,        0.0036814,       1.2782e-05,           1.4372,           1.8579,           1.1449,           1.7713,           1.4581,           1.4772,           2.2143,           1.8457,           1.4656,         0.097708
   61,    12,        0.0025418,        0.0025403,       1.4882e-06,           1.1765,           1.5433,            0.922,           1.4674,           1.1947,           1.2152,           1.8483,           1.5318,          0.46562,         0.031042
   61,    13,        0.0026285,        0.0026167,       1.1768e-05,           1.1676,           1.5664,          0.88824,            1.487,           1.1876,           1.1632,           1.9265,           1.5448,           1.5531,          0.10354
   61,    14,        0.0027331,        0.0027256,       7.4387e-06,           1.2089,           1.5986,           1.0071,           1.4395,           1.2233,           1.3891,           1.8087,           1.5989,           1.1375,         0.075833
   61,    15,        0.0038679,         0.003866,       1.8948e-06,           1.4622,           1.9039,            1.218,           1.7412,           1.4796,           1.4993,           2.2801,           1.8897,            0.575,         0.038333
   61,    16,        0.0037686,        0.0037671,       1.5443e-06,           1.3441,           1.8794,          0.89105,           1.8618,           1.3764,           1.1127,           2.4807,           1.7967,          0.51562,         0.034375
   61,    17,        0.0031397,        0.0031375,       2.1784e-06,           1.3945,           1.7152,           1.2732,           1.5332,           1.4032,           1.5753,           1.8622,           1.7188,           0.5125,         0.034167
   61,    18,        0.0035298,        0.0035285,       1.2983e-06,           1.3572,           1.8189,            1.021,           1.7414,           1.3812,            1.295,           2.2744,           1.7847,             0.45,             0.03
   61,    19,        0.0035635,        0.0035561,       7.4584e-06,           1.3692,            1.826,           1.1351,           1.6366,           1.3859,           1.5099,           2.1307,           1.8203,           1.1094,         0.073958
   61,    20,         0.003059,        0.0030515,       7.4338e-06,           1.2864,           1.6915,          0.91512,           1.7107,           1.3129,           1.1892,           2.1249,            1.657,           1.1437,          0.07625
   62,     1,        0.0034498,        0.0034471,        2.719e-06,           1.3919,           1.7978,           1.1404,           1.6793,           1.4098,           1.4478,           2.1285,           1.7881,          0.56563,         0.037708
   62,     2,        0.0037577,        0.0037529,       4.8478e-06,           1.3703,           1.8759,           1.1721,           1.5967,           1.3844,           1.6011,           2.1472,           1.8742,          0.97812,         0.065208
   62,     3,        0.0031527,        0.0031483,       4.4738e-06,           1.3477,           1.7181,           1.0978,           1.6333,           1.3656,           1.4397,           1.9892,           1.7144,          0.77188,         0.051458
   62,     4,        0.0031077,         0.003104,       3.7295e-06,           1.2895,            1.706,           1.0145,           1.6039,           1.3092,           1.4087,           1.9922,           1.7004,          0.73125,          0.04875
   62,     5,        0.0029738,        0.0029733,       4.9824e-07,           1.2777,           1.6697,          0.96277,           1.6376,           1.3002,           1.2526,           2.0447,           1.6487,          0.29375,         0.019583
   62,     6,        0.0029617,         0.002953,       8.7098e-06,           1.2533,            1.664,          0.97003,           1.5771,           1.2735,           1.2612,           2.0286,           1.6449,           1.1844,         0.078958
   62,     7,         0.003833,        0.0038293,       3.7227e-06,           1.4438,           1.8949,           1.0884,             1.85,           1.4692,           1.3755,            2.352,           1.8637,          0.65938,         0.043958
   62,     8,        0.0036325,         0.003615,       1.7572e-05,           1.3734,           1.8411,           1.1191,           1.6639,           1.3915,           1.4661,           2.1925,           1.8293,           1.5875,          0.10583
   62,     9,        0.0026761,         0.002667,       9.0478e-06,           1.2465,           1.5814,           1.1099,           1.4027,           1.2563,           1.4156,           1.7517,           1.5837,           1.3125,           0.0875
   62,    10,        0.0028431,        0.0028414,        1.723e-06,           1.2801,           1.6322,           1.0453,           1.5483,           1.2968,           1.3154,           1.9317,           1.6236,          0.50625,          0.03375
   62,    11,        0.0027213,        0.0027087,       1.2566e-05,           1.2433,           1.5937,          0.90228,            1.633,           1.2676,           1.1352,           1.9924,           1.5638,            1.575,            0.105
   62,    12,        0.0032152,        0.0031769,       3.8304e-05,           1.3554,           1.7259,           1.2461,           1.4804,           1.3632,           1.5575,           1.9002,           1.7289,           2.8219,          0.18812
   62,    13,        0.0035436,        0.0035052,       3.8429e-05,           1.4155,           1.8129,           1.1352,            1.736,           1.4356,           1.3922,           2.1972,           1.7947,           2.8063,          0.18708
   62,    14,        0.0033529,        0.0033434,       9.4668e-06,           1.3624,           1.7706,           1.1237,           1.6353,           1.3795,           1.4358,           2.0885,           1.7621,           1.3719,         0.091458
