epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   13,    37,         0.012675,         0.012663,       1.2392e-05,        0.0030807,        0.0042555,        0.0020215,         0.004034,        0.0030278,        0.0027199,        0.0052678,        0.0039939,        0.0033569,        8.834e-05
   13,    38,         0.013573,         0.013564,       8.7484e-06,        0.0031649,        0.0044043,         0.002067,        0.0041529,          0.00311,        0.0027887,        0.0054641,        0.0041264,        0.0029663,       7.8061e-05
   13,    39,          0.01224,         0.012222,       1.7473e-05,        0.0032316,        0.0041807,        0.0023955,        0.0039842,        0.0031898,        0.0031275,        0.0049403,        0.0040339,        0.0057251,       0.00015066
   13,    40,         0.012982,         0.012965,       1.6439e-05,        0.0033002,         0.004306,        0.0022486,        0.0042467,        0.0032476,        0.0028491,        0.0052842,        0.0040667,        0.0056519,       0.00014873
   13,    41,        0.0088612,        0.0088463,       1.4857e-05,        0.0026571,        0.0035568,         0.001791,        0.0034365,        0.0026138,        0.0023644,        0.0043596,         0.003362,        0.0036987,       9.7335e-05
   13,    42,         0.013313,         0.013307,       6.7196e-06,        0.0034014,        0.0043623,        0.0026547,        0.0040734,         0.003364,        0.0033722,        0.0050913,        0.0042318,        0.0029663,       7.8061e-05
   13,    43,         0.013069,         0.012949,       0.00011983,        0.0032942,        0.0043032,         0.002683,        0.0038442,        0.0032636,        0.0034096,        0.0049721,        0.0041908,         0.015637,       0.00041151
   13,    44,         0.010851,         0.010804,       4.6568e-05,        0.0029693,        0.0039307,        0.0022809,        0.0035888,        0.0029349,        0.0030809,        0.0045622,        0.0038215,         0.009729,       0.00025603
   13,    45,         0.010895,         0.010818,       7.6949e-05,        0.0030357,        0.0039333,         0.002266,        0.0037284,        0.0029972,        0.0028828,        0.0046814,        0.0037821,         0.011792,       0.00031032
   13,    46,         0.010796,         0.010743,       5.2399e-05,        0.0028525,        0.0039197,        0.0019547,        0.0036606,        0.0028076,        0.0025337,        0.0048388,        0.0036863,        0.0095093,       0.00025024
   13,    47,         0.012168,         0.012166,       2.2798e-06,         0.003068,        0.0041712,        0.0021178,        0.0039232,        0.0030205,        0.0028033,        0.0050975,        0.0039504,        0.0014526,       3.8227e-05
   13,    48,        0.0096532,        0.0096522,       1.0266e-06,         0.002879,        0.0037153,         0.001955,        0.0037106,        0.0028328,        0.0025211,        0.0045284,        0.0035248,        0.0011963,       3.1481e-05
   13,    49,         0.012203,          0.01218,       2.2801e-05,        0.0030377,        0.0041735,        0.0018414,        0.0041145,        0.0029779,        0.0024784,        0.0052504,        0.0038644,        0.0062134,       0.00016351
   13,    50,        0.0097126,        0.0097096,       3.0576e-06,        0.0028719,        0.0037263,        0.0020604,        0.0036022,        0.0028313,        0.0027924,        0.0044005,        0.0035965,        0.0020996,       5.5253e-05
   13,    51,         0.010466,         0.010453,       1.3417e-05,        0.0029674,        0.0038663,        0.0024208,        0.0034593,          0.00294,        0.0031141,        0.0044355,        0.0037748,        0.0050659,       0.00013331
   13,    52,         0.011751,         0.011744,       7.0826e-06,        0.0030357,        0.0040982,        0.0020662,        0.0039083,        0.0029873,        0.0026387,        0.0050641,        0.0038514,        0.0036865,       9.7014e-05
   13,    53,         0.009214,         0.009204,       1.0005e-05,        0.0026762,         0.003628,        0.0019625,        0.0033185,        0.0026405,        0.0027096,        0.0042896,        0.0034996,        0.0042236,       0.00011115
   13,    54,        0.0087926,        0.0087899,        2.655e-06,         0.002738,        0.0035455,        0.0020362,        0.0033697,         0.002703,        0.0026844,        0.0041711,        0.0034278,        0.0018677,       4.9149e-05
   13,    55,        0.0084692,        0.0084631,       6.0787e-06,        0.0026003,        0.0034789,         0.001746,        0.0033691,        0.0025576,          0.00231,        0.0042653,        0.0032877,        0.0029297,       7.7097e-05
   13,    56,         0.011244,         0.011236,       7.5427e-06,        0.0031308,        0.0040086,        0.0021307,        0.0040308,        0.0030808,        0.0027484,        0.0048716,          0.00381,        0.0026855,       7.0672e-05
   13,    57,         0.010232,         0.010214,       1.7442e-05,        0.0029115,         0.003822,        0.0024254,         0.003349,        0.0028872,        0.0030855,        0.0043802,        0.0037328,        0.0050171,       0.00013203
   13,    58,         0.011114,         0.011105,       9.4675e-06,        0.0029492,        0.0039851,        0.0020117,        0.0037929,        0.0029023,        0.0027192,        0.0048497,        0.0037844,        0.0042114,       0.00011083
   13,    59,         0.010793,          0.01078,       1.2562e-05,         0.002952,        0.0039264,        0.0022337,        0.0035984,        0.0029161,        0.0029334,         0.004642,        0.0037877,        0.0036621,       9.6371e-05
   13,    60,         0.010143,         0.010136,       6.6028e-06,        0.0028932,        0.0038073,        0.0022176,        0.0035013,        0.0028595,         0.002861,        0.0044917,        0.0036763,        0.0035522,        9.348e-05
   14,     1,        0.0097621,        0.0096924,       6.9667e-05,        0.0028642,         0.003723,        0.0023129,        0.0033603,        0.0028366,        0.0029976,        0.0042719,        0.0036347,         0.011169,       0.00029393
   14,     2,        0.0077011,        0.0076895,       1.1608e-05,        0.0025244,        0.0033161,        0.0017852,        0.0031897,        0.0024874,        0.0023813,        0.0039737,        0.0031775,         0.003833,       0.00010087
   14,     3,        0.0097538,        0.0096394,       0.00011439,        0.0027964,        0.0037128,        0.0020186,        0.0034965,        0.0027575,        0.0027471,        0.0044045,        0.0035758,         0.014734,       0.00038773
   14,     4,         0.010158,         0.010137,       2.1252e-05,        0.0028355,        0.0038074,        0.0020848,        0.0035112,         0.002798,        0.0027172,        0.0045715,        0.0036444,        0.0054199,       0.00014263
   14,     5,         0.011452,         0.011385,       6.6562e-05,        0.0030585,         0.004035,        0.0024407,        0.0036146,        0.0030277,        0.0031366,         0.004699,        0.0039178,         0.011096,       0.00029201
   14,     6,         0.010433,           0.0103,       0.00013351,        0.0028717,        0.0038379,        0.0022995,        0.0033866,        0.0028431,        0.0031169,        0.0043867,        0.0037518,         0.016553,        0.0004356
   14,     7,        0.0097077,        0.0097064,       1.3341e-06,        0.0027521,        0.0037257,        0.0019679,        0.0034579,        0.0027129,        0.0026127,        0.0044978,        0.0035552,        0.0013428,       3.5336e-05
   14,     8,         0.010804,         0.010731,       7.2867e-05,         0.003045,        0.0039174,        0.0023248,        0.0036933,         0.003009,        0.0030553,        0.0045559,        0.0038056,          0.01189,       0.00031289
   14,     9,        0.0097414,        0.0096801,       6.1354e-05,         0.002743,        0.0037207,        0.0022027,        0.0032292,        0.0027159,        0.0027597,          0.00441,        0.0035849,         0.010742,       0.00028269
   14,    10,        0.0088195,        0.0087963,       2.3204e-05,        0.0026894,        0.0035468,        0.0019662,        0.0033403,        0.0026532,        0.0026572,        0.0041888,         0.003423,        0.0060181,       0.00015837
   14,    11,         0.009585,         0.009581,       4.0017e-06,        0.0028518,        0.0037016,        0.0020244,        0.0035965,        0.0028104,         0.002608,        0.0044623,        0.0035351,        0.0024536,       6.4569e-05
   14,    12,         0.012608,          0.01255,       5.8021e-05,        0.0032252,        0.0042364,        0.0026168,        0.0037728,        0.0031948,        0.0033607,        0.0048922,        0.0041265,         0.010754,       0.00028301
   14,    13,        0.0097362,        0.0097235,       1.2669e-05,        0.0027922,         0.003729,        0.0019682,        0.0035339,         0.002751,        0.0025799,          0.00452,        0.0035499,        0.0049805,       0.00013106
   14,    14,        0.0093356,        0.0093336,       1.9597e-06,         0.002806,        0.0036535,        0.0020994,        0.0034419,        0.0027706,        0.0027331,        0.0043172,        0.0035251,        0.0016479,       4.3367e-05
   14,    15,         0.011938,          0.01193,        8.675e-06,        0.0031124,        0.0041304,        0.0024782,        0.0036832,        0.0030807,        0.0032023,        0.0048151,        0.0040087,        0.0032837,       8.6413e-05
   14,    16,         0.012645,          0.01262,       2.5434e-05,        0.0032102,        0.0042482,        0.0019817,        0.0043157,        0.0031487,        0.0026367,        0.0052946,        0.0039657,        0.0061279,       0.00016126
